1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
-25.52124439821,-22.51447673780694,-25.94522402964981,-16.30952316070193,-19.28538298871013,-10.62310999414444,-12.19557331387409,-5.170591861711273,-3.192096630482638,3.791765983226014,1.651132661329711,2.548945128285141,14.94563785602099,10.89908956013096,21.08143164182661,14.84059698108672,19.70419141500179,27.64441654720736,23.44252320857777,35.08557138459082,29.65147336348446,34.04984147587265,34.58247459125255,41.01618677365582,35.48873118838173,31.92193035401669,39.74361929357315,33.47138528093706,44.7983161227603,40.60105606783645,46.60673222159289,39.7136170668166,39.42894749164657,35.19683377083493,42.96443033707965,30.22750462866361,37.13238542589602,36.74346940055966,29.88817917843062,37.32589593353873,26.51051908939348,21.08163911261204,21.25749031401187,35.40447819415726,29.90034954427256,29.2286231152234,23.35912661868792,20.66431980469997,26.02375539012587,32.53243299841733,27.3045092850648,29.56983182306408,-7.026020452608464,-13.05462577795856,-22.93396686565325,-16.68797117575923,-46.50027008984966,-39.64995037977269,-48.8901930812051,-42.33650512888835,-64.29261924864886,-60.90478406064562,-80.99128425690651,-107.5304881390477,-126.2579351409645,-108.7231086972595,-124.6739583553424,-121.0828971475978,-140.25885214714,-145.1578447530114,-140.9983527589532,-136.9176480472051,-144.6491517212346,-131.7528606030446,-116.7059575962883,-116.9452825936453,-93.3740850134327,-66.60372916646384,-57.58645474372156,-56.30820492972543,-69.8952062757478,-73.61969358889974,-66.28866857765411,-61.24482983475332,-27.29236436822453,-17.20770509284785,15.57764598463064,-16.44013866716091,7.142593755111193,25.6483432256266,28.1857811531047,69.55787984186736,46.21395129186726,67.23265445216589,56.35177612008329,49.048167594289,86.57316352785756,53.23028535908361,42.20338028978131,35.8459284038795,46.41767790394715,29.76097204524967,26.06807017905066,25.22532871151088,24.60011384364088,65.61408313910715,13.93342361295117,38.28041233676186,92.25117224139649,24.95889324825657,20.64640736882257,35.77591990405108,23.14771144384122,22.08157392363728,69.48889697712684,3.263456250560012,-152.4867962358517,-172.0775638383629,-174.6729243543641,-136.7165701316512,-109.7871840052931,-83.64050137977983,-226.8347660549139,-314.0521106740639,-448.0336723319901,-565.2548822149474,-665.6156458563551,-746.5971377070077,-844.1068383838542,-1111.016790868135,-1163.302761357603,-1176.343821767003,-1181.677654040242,-1335.854719593141,-1393.270937689977,-1505.162063340025,-1653.789541893026,-1736.342596252918,-1719.683979985439,-1820.577052306402,-1795.15444808746,-1913.261163999023,-2001.735779618803,-2141.185068624472,-2114.954138971034,-1822.679828626913,-1531.693570596998,-1148.795151255509,-706.5123083158583,-45.8908980195647,747.2910027568587,1899.305154455434,3436.942624988395,5414.467273604857,6395.513639903455,7313.732126704643,8395.700035278795,9699.101648222604,11120.82150438024,12700.35095483659,14422.83114303682,16478.13207861412,18655.16892272967,21042.75669276178,23573.31755249981,26497.85028975067,29811.97161277873,33529.70261064657,37525.0222056707,42019.21231506087,46834.83776759868,56189.62533298614,54803.60121716075,51474.6616352505,106637.8669471501,83400.15373619582,83727.21016180309,79182.95831271433,72214.91509842318,99970.33831389314,98941.30107374245,76358.17505921656,58837.74018469648,56283.7827650379,54457.14455716791,48947.64475768345,33746.6790519547,38730.82704724456,31459.08531241018,36862.9146495749,28125.37280553571,9687.103970025059,41403.67862447118,59803.53018170017,65473.26925102795,71918.22402626224,71199.69138898989,68868.84163650809,66261.96467979717,60147.67632781539,59704.22508964917,58199.80404525554,58951.45124251391,69805.07898859118,76462.70140480439,81970.5247707472,84210.52670528344,84407.38149403816,81004.72031052057,69386.75137570129,62197.41253696965,64123.40739762474,63956.21221335368,60152.46190518828,56542.67398967328,54757.82769228707,52479.46357100498,52531.10321892094,52857.89648367386
